"","year","month","date","time","arrival","time_of_day","count","guild","species","action","num_destroyed","weather","altitude","cover_type"
"1342",2019,"May",2019-05-13,1899-12-31 06:55:00,1,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
"1343",2019,"May",2019-05-13,1899-12-31 08:22:00,1,"Morning",6,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","51-100","Small water body"
"1344",2019,"May",2019-05-13,1899-12-31 08:22:00,1,"Morning",6,"Duck spp.","Northern Pintail","Pyrotechnics",0,"Partly cloudy","0-50","Small water body"
"1345",2019,"May",2019-05-13,1899-12-31 07:13:00,1,"Morning",1,"Mammal","Red Fox","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
"1346",2019,"May",2019-05-13,1899-12-31 10:30:00,1,"Morning",2,"Duck spp.","Red-necked Grebe","Physical Harassment",0,"Partly cloudy","0-50","Large water body"
"1347",2019,"May",2019-05-13,1899-12-31 07:41:00,1,"Morning",1,"Pigeon","Rock Dove","Shooting",1,"Partly cloudy","0-50","structure"
"1348",2019,"May",2019-05-13,1899-12-31 07:41:00,1,"Morning",1,"Pigeon","Rock Dove","Harassment Shooting",0,"Partly cloudy","0-50","structure"
"1349",2019,"May",2019-05-13,1899-12-31 07:21:00,1,"Morning",2,"Crane","Sandhill Crane","Vehicle Hazed",0,"Partly cloudy","51-100","short grass"
"1350",2019,"May",2019-05-13,1899-12-31 07:05:00,1,"Morning",2,"Crane","Sandhill Crane","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
"1351",2019,"May",2019-05-14,1899-12-31 09:35:00,1,"Morning",2,"Raptor","Bald Eagle","Observed",0,"Cloudy","0-50","river"
"1352",2019,"May",2019-05-14,1899-12-31 07:46:00,1,"Morning",2,"Raven","Common Raven","Pyrotechnics",0,"Cloudy","0-50","taxiway"
"1353",2019,"May",2019-05-14,1899-12-31 07:11:00,1,"Morning",2,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","short grass"
"1354",2019,"May",2019-05-14,1899-12-31 07:56:00,1,"Morning",7,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","short grass"
"1355",2019,"May",2019-05-14,1899-12-31 13:44:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy","0-50","structure"
"1356",2019,"May",2019-05-14,1899-12-31 13:44:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy","0-50","structure"
"1357",2019,"May",2019-05-14,1899-12-31 13:44:00,1,"Afternoon",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Cloudy","0-50","structure"
"1358",2019,"May",2019-05-14,1899-12-31 09:31:00,1,"Morning",2,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Cloudy","0-50","gravel"
"1359",2019,"May",2019-05-14,1899-12-31 14:00:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy","0-50","structure"
"1360",2019,"May",2019-05-14,1899-12-31 14:00:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy","0-50","structure"
"1361",2019,"May",2019-05-14,1899-12-31 14:00:00,1,"Afternoon",10,"Gull spp.","Mew Gull","Physical Harassment",0,"Cloudy","0-50","structure"
"1362",2019,"May",2019-05-14,1899-12-31 14:30:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy","0-50","structure"
"1363",2019,"May",2019-05-14,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy","0-50","structure"
"1364",2019,"May",2019-05-14,1899-12-31 14:30:00,1,"Afternoon",7,"Gull spp.","Mew Gull","Physical Harassment",0,"Cloudy","0-50","structure"
"1365",2019,"May",2019-05-14,1899-12-31 09:18:00,1,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy","0-50","structure"
"1366",2019,"May",2019-05-14,1899-12-31 09:18:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy","0-50","structure"
"1367",2019,"May",2019-05-14,1899-12-31 09:18:00,1,"Morning",4,"Gull spp.","Mew Gull","Physical Harassment",0,"Cloudy","0-50","structure"
"1368",2019,"May",2019-05-14,1899-12-31 07:50:00,1,"Morning",4,"Gull spp.","Mew Gull","Pyrotechnics",0,"Cloudy","0-50","taxiway"
"1369",2019,"May",2019-05-14,1899-12-31 08:08:00,1,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Cloudy","0-50","short grass"
"1370",2019,"May",2019-05-14,1899-12-31 13:32:00,1,"Afternoon",2,"Pigeon","Rock Dove","Harassment Shooting",0,"Cloudy","0-50","structure"
"1371",2019,"May",2019-05-15,1899-12-31 07:33:00,1,"Morning",2,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","gravel"
"1372",2019,"May",2019-05-15,1899-12-31 07:51:00,1,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
"1373",2019,"May",2019-05-15,1899-12-31 07:51:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
"1374",2019,"May",2019-05-15,1899-12-31 07:51:00,1,"Morning",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","51-100","structure"
"1375",2019,"May",2019-05-15,1899-12-31 08:12:00,1,"Morning",6,"Gull spp.","Mew Gull","Pyrotechnics",NA,"Partly cloudy","51-100","taxiway"
"1376",2019,"May",2019-05-15,1899-12-31 07:14:00,1,"Morning",4,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
"1377",2019,"May",2019-05-16,1899-12-31 08:30:00,1,"Morning",1,"Duck spp.","Bufflehead","Pyrotechnics",0,"Clear","0-50","Small water body"
"1378",2019,"May",2019-05-16,1899-12-31 07:40:00,1,"Morning",4,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","0-50","short grass"
"1379",2019,"May",2019-05-16,1899-12-31 08:30:00,1,"Morning",4,"Duck spp.","Mallard","Pyrotechnics",0,"Clear","51-100","Small water body"
"1380",2019,"May",2019-05-16,1899-12-31 10:58:00,1,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Clear","0-50","structure"
"1381",2019,"May",2019-05-16,1899-12-31 10:58:00,1,"Morning",12,"Gull spp.","Mew Gull","Harassment Shooting",0,"Clear","0-50","woodland"
"1382",2019,"May",2019-05-16,1899-12-31 14:22:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
"1383",2019,"May",2019-05-16,1899-12-31 14:22:00,1,"Afternoon",7,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
"1384",2019,"May",2019-05-16,1899-12-31 11:14:00,1,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
"1385",2019,"May",2019-05-16,1899-12-31 11:14:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
"1386",2019,"May",2019-05-16,1899-12-31 11:14:00,1,"Morning",14,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
"1387",2019,"May",2019-05-16,1899-12-31 11:31:00,1,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
"1388",2019,"May",2019-05-16,1899-12-31 11:31:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
"1389",2019,"May",2019-05-16,1899-12-31 11:31:00,1,"Morning",7,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
"1390",2019,"May",2019-05-16,1899-12-31 11:42:00,1,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
"1391",2019,"May",2019-05-16,1899-12-31 11:42:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
"1392",2019,"May",2019-05-16,1899-12-31 11:42:00,1,"Morning",15,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
"1393",2019,"May",2019-05-16,1899-12-31 07:08:00,1,"Morning",3,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","short grass"
"1394",2019,"May",2019-05-16,1899-12-31 15:03:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
"1395",2019,"May",2019-05-16,1899-12-31 15:03:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
"1396",2019,"May",2019-05-16,1899-12-31 15:03:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
"1397",2019,"May",2019-05-16,1899-12-31 07:32:00,1,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","short grass"
"1398",2019,"May",2019-05-16,1899-12-31 08:02:00,1,"Morning",4,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","short grass"
"1399",2019,"May",2019-05-16,1899-12-31 08:12:00,1,"Morning",8,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Clear","0-50","taxiway"
"1400",2019,"May",2019-05-16,1899-12-31 08:30:00,1,"Morning",4,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
"1401",2019,"May",2019-05-16,1899-12-31 08:59:00,1,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Clear","0-50","structure"
"1402",2019,"May",2019-05-16,1899-12-31 08:59:00,1,"Morning",3,"Gull spp.","Mew Gull","Harassment Shooting",0,"Clear","0-50","structure"
"1403",2019,"May",2019-05-16,1899-12-31 08:30:00,1,"Morning",10,"Duck spp.","Northern Pintail","Pyrotechnics",0,"Clear","51-100","Small water body"
"1404",2019,"May",2019-05-16,1899-12-31 08:30:00,1,"Morning",6,"Duck spp.","Northern Shoveler","Pyrotechnics",0,"Clear","0-50","Small water body"
"1405",2019,"May",2019-05-20,1899-12-31 07:22:00,1,"Morning",3,"Raven","Common Raven","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
"1406",2019,"May",2019-05-20,1899-12-31 07:03:00,1,"Morning",25,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","runway"
"1407",2019,"May",2019-05-20,1899-12-31 07:06:00,1,"Morning",8,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Partly cloudy","51-100","runway"
"1408",2019,"May",2019-05-20,1899-12-31 07:14:00,1,"Morning",3,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
"1409",2019,"May",2019-05-20,1899-12-31 08:37:00,1,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Partly cloudy","0-50","structure"
"1410",2019,"May",2019-05-20,1899-12-31 08:37:00,1,"Morning",5,"Gull spp.","Mew Gull","Harassment Shooting",0,"Partly cloudy","0-50","structure"
"1411",2019,"May",2019-05-20,1899-12-31 08:52:00,1,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
"1412",2019,"May",2019-05-20,1899-12-31 08:52:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
"1413",2019,"May",2019-05-20,1899-12-31 08:52:00,1,"Morning",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
"1414",2019,"May",2019-05-20,1899-12-31 08:20:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
"1415",2019,"May",2019-05-20,1899-12-31 08:27:00,1,"Morning",2,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
"1416",2019,"May",2019-05-20,1899-12-31 08:27:00,1,"Morning",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
"1417",2019,"May",2019-05-20,1899-12-31 09:15:00,1,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Partly cloudy","0-50","structure"
"1418",2019,"May",2019-05-20,1899-12-31 09:15:00,1,"Morning",11,"Gull spp.","Mew Gull","Harassment Shooting",0,"Partly cloudy","0-50","gravel"
"1419",2019,"May",2019-05-20,1899-12-31 09:46:00,1,"Morning",6,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
"1420",2019,"May",2019-05-20,1899-12-31 09:46:00,1,"Morning",3,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
"1421",2019,"May",2019-05-20,1899-12-31 09:46:00,1,"Morning",13,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
"1422",2019,"May",2019-05-20,1899-12-31 07:08:00,1,"Morning",19,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
"1423",2019,"May",2019-05-20,1899-12-31 10:30:00,1,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
"1424",2019,"May",2019-05-20,1899-12-31 10:30:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
"1425",2019,"May",2019-05-20,1899-12-31 10:30:00,1,"Morning",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","asphalt/concrete"
"1426",2019,"May",2019-05-20,1899-12-31 07:14:00,1,"Morning",12,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
"1427",2019,"May",2019-05-21,1899-12-31 06:59:00,1,"Morning",20,"Swallow spp.","Cliff Swallow","Observed",0,"Clear","0-50","short grass"
"1428",2019,"May",2019-05-21,1899-12-31 06:56:00,1,"Morning",22,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","short grass"
"1429",2019,"May",2019-05-21,1899-12-31 08:04:00,1,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
"1430",2019,"May",2019-05-21,1899-12-31 08:04:00,1,"Morning",3,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
"1431",2019,"May",2019-05-21,1899-12-31 08:04:00,1,"Morning",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
"1432",2019,"May",2019-05-21,1899-12-31 08:19:00,1,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
"1433",2019,"May",2019-05-21,1899-12-31 08:19:00,1,"Morning",3,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
"1434",2019,"May",2019-05-21,1899-12-31 08:19:00,1,"Morning",13,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
"1435",2019,"May",2019-05-21,1899-12-31 07:41:00,1,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
"1436",2019,"May",2019-05-21,1899-12-31 07:41:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
"1437",2019,"May",2019-05-21,1899-12-31 07:41:00,1,"Morning",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","asphalt/concrete"
"1438",2019,"May",2019-05-21,1899-12-31 10:05:00,1,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Clear","0-50","structure"
"1439",2019,"May",2019-05-21,1899-12-31 10:05:00,1,"Morning",7,"Gull spp.","Mew Gull","Harassment Shooting",0,"Clear","0-50","gravel"
"1440",2019,"May",2019-05-21,1899-12-31 10:05:00,1,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
"1441",2019,"May",2019-05-21,1899-12-31 10:05:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
"1442",2019,"May",2019-05-21,1899-12-31 06:42:00,1,"Morning",4,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","taxiway"
"1443",2019,"May",2019-05-21,1899-12-31 06:56:00,1,"Morning",8,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","short grass"
"1444",2019,"May",2019-05-21,1899-12-31 09:03:00,1,"Morning",2,"Pigeon","Rock Dove","Shooting",2,"Clear","0-50","structure"
"1445",2019,"May",2019-05-21,1899-12-31 09:03:00,1,"Morning",1,"Pigeon","Rock Dove","Harassment Shooting",0,"Clear","0-50","structure"
"1446",2019,"May",2019-05-21,1899-12-31 07:21:00,1,"Morning",1,"Pigeon","Rock Dove","Shooting",1,"Clear","0-50","gravel"
"1447",2019,"May",2019-05-21,1899-12-31 07:21:00,1,"Morning",2,"Pigeon","Rock Dove","Harassment Shooting",0,"Clear","0-50","gravel"
"1448",2019,"May",2019-05-22,1899-12-31 10:17:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
"1449",2019,"May",2019-05-22,1899-12-31 07:53:00,1,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Partly cloudy","0-50","gravel"
"1450",2019,"May",2019-05-22,1899-12-31 07:53:00,1,"Morning",7,"Gull spp.","Mew Gull","Harassment Shooting",0,"Partly cloudy","0-50","gravel"
"1451",2019,"May",2019-05-22,1899-12-31 07:07:00,1,"Morning",6,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","0-50","structure"
"1452",2019,"May",2019-05-22,1899-12-31 06:30:00,1,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","gravel"
"1453",2019,"May",2019-05-22,1899-12-31 06:30:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","gravel"
"1454",2019,"May",2019-05-22,1899-12-31 06:30:00,1,"Morning",4,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","gravel"
"1455",2019,"May",2019-05-22,1899-12-31 09:42:00,1,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
"1456",2019,"May",2019-05-22,1899-12-31 09:42:00,1,"Morning",2,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
"1457",2019,"May",2019-05-22,1899-12-31 09:42:00,1,"Morning",4,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","asphalt/concrete"
"1458",2019,"May",2019-05-24,1899-12-31 07:41:00,1,"Morning",2,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","51-100","short grass"
"1459",2019,"May",2019-05-24,1899-12-31 08:12:00,1,"Morning",1,"Raven","Common Raven","Vehicle Hazed",0,"Rain","0-50","short grass"
"1460",2019,"May",2019-05-24,1899-12-31 07:24:00,1,"Morning",5,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Rain","0-50","taxiway"
"1461",2019,"May",2019-05-24,1899-12-31 07:05:00,1,"Morning",8,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","0-50","short grass"
"1462",2019,"May",2019-05-24,1899-12-31 07:02:00,1,"Morning",10,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","0-50","taxiway"
"1463",2019,"May",2019-05-24,1899-12-31 06:57:00,1,"Morning",12,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","0-50","short grass"
"1464",2019,"May",2019-05-24,1899-12-31 07:15:00,1,"Morning",8,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","0-50","taxiway"
"1465",2019,"May",2019-05-24,1899-12-31 08:59:00,1,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Rain","0-50","structure"
"1466",2019,"May",2019-05-24,1899-12-31 08:59:00,1,"Morning",3,"Gull spp.","Mew Gull","Nest Removal",0,"Rain","0-50","structure"
"1467",2019,"May",2019-05-24,1899-12-31 08:59:00,1,"Morning",17,"Gull spp.","Mew Gull","Physical Harassment",0,"Rain","0-50","structure"
"1468",2019,"May",2019-05-24,1899-12-31 08:42:00,1,"Morning",15,"Gull spp.","Mew Gull","Physical Harassment",0,"Rain","0-50","gravel"
"1469",2019,"May",2019-05-24,1899-12-31 08:12:00,1,"Morning",7,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Rain","0-50","short grass"
"1470",2019,"May",2019-05-24,1899-12-31 07:36:00,1,"Morning",4,"Gull spp.","Mew Gull","Pyrotechnics",0,"Rain","0-50","taxiway"
"1471",2019,"May",2019-05-24,1899-12-31 07:32:00,1,"Morning",3,"Gull spp.","Mew Gull","Pyrotechnics",0,"Rain","0-50","structure"
"1472",2019,"May",2019-05-24,1899-12-31 07:58:00,1,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Rain","0-50","structure"
"1473",2019,"May",2019-05-24,1899-12-31 07:58:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Rain","0-50","structure"
"1474",2019,"May",2019-05-24,1899-12-31 07:58:00,1,"Morning",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Rain","0-50","structure"
"1475",2019,"May",2019-05-24,1899-12-31 07:11:00,1,"Morning",4,"Gull spp.","Mew Gull","Pyrotechnics",0,"Rain","0-50","taxiway"
"1476",2019,"May",2019-05-24,1899-12-31 07:19:00,1,"Morning",4,"Shorebird","Semipalmated Plover","Vehicle Hazed",0,"Rain","0-50","taxiway"
"1477",2019,"May",2019-05-28,1899-12-31 08:17:00,1,"Morning",1,"Other","Arctic Tern","Observed",0,"Rain","0-50","structure"
"1478",2019,"May",2019-05-28,1899-12-31 07:04:00,1,"Morning",6,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","51-100","short grass"
"1479",2019,"May",2019-05-28,1899-12-31 07:30:00,1,"Morning",8,"Raven","Common Raven","Pyrotechnics",0,"Rain","0-50","short grass"
"1480",2019,"May",2019-05-28,1899-12-31 07:09:00,1,"Morning",53,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","51-100","runway"
"1481",2019,"May",2019-05-28,1899-12-31 07:16:00,1,"Morning",12,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","0-50","taxiway"
"1482",2019,"May",2019-05-28,1899-12-31 08:39:00,1,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Rain","0-50","structure"
"1483",2019,"May",2019-05-28,1899-12-31 08:39:00,1,"Morning",2,"Gull spp.","Mew Gull","Nest Removal",0,"Rain","0-50","structure"
"1484",2019,"May",2019-05-28,1899-12-31 08:39:00,1,"Morning",9,"Gull spp.","Mew Gull","Physical Harassment",0,"Rain","0-50","structure"
"1485",2019,"May",2019-05-28,1899-12-31 09:30:00,1,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Rain","0-50","structure"
"1486",2019,"May",2019-05-28,1899-12-31 09:30:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Rain","0-50","structure"
"1487",2019,"May",2019-05-28,1899-12-31 09:30:00,1,"Morning",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Rain","0-50","structure"
"1488",2019,"May",2019-05-28,1899-12-31 08:06:00,1,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Rain","0-50","gravel"
"1489",2019,"May",2019-05-28,1899-12-31 08:06:00,1,"Morning",15,"Gull spp.","Mew Gull","Harassment Shooting",0,"Rain","0-50","gravel"
"1490",2019,"May",2019-05-28,1899-12-31 08:58:00,1,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Rain","0-50","structure"
"1491",2019,"May",2019-05-28,1899-12-31 08:58:00,1,"Morning",23,"Gull spp.","Mew Gull","Harassment Shooting",0,"Rain","0-50","asphalt/concrete"
"1492",2019,"May",2019-05-28,1899-12-31 09:17:00,1,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Rain","0-50","structure"
"1493",2019,"May",2019-05-28,1899-12-31 09:17:00,1,"Morning",2,"Gull spp.","Mew Gull","Nest Removal",0,"Rain","0-50","structure"
"1494",2019,"May",2019-05-28,1899-12-31 09:17:00,1,"Morning",15,"Gull spp.","Mew Gull","Physical Harassment",0,"Rain","0-50","structure"
"1495",2019,"May",2019-05-29,1899-12-31 06:47:00,1,"Morning",32,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","runway"
"1496",2019,"May",2019-05-29,1899-12-31 06:34:00,1,"Morning",24,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","short grass"
"1497",2019,"May",2019-05-29,1899-12-31 09:12:00,1,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
"1498",2019,"May",2019-05-29,1899-12-31 09:12:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
"1499",2019,"May",2019-05-29,1899-12-31 09:12:00,1,"Morning",5,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","short grass"
"1500",2019,"May",2019-05-29,1899-12-31 08:37:00,1,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
"1501",2019,"May",2019-05-29,1899-12-31 08:37:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
"1502",2019,"May",2019-05-29,1899-12-31 08:37:00,1,"Morning",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
"1503",2019,"May",2019-05-29,1899-12-31 09:28:00,1,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Partly cloudy","0-50","structure"
"1504",2019,"May",2019-05-29,1899-12-31 12:52:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
"1505",2019,"May",2019-05-29,1899-12-31 12:52:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
"1506",2019,"May",2019-05-29,1899-12-31 12:52:00,1,"Afternoon",10,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
"1507",2019,"May",2019-05-29,1899-12-31 09:28:00,1,"Morning",1,"Pigeon","Rock Dove","Shooting",1,"Partly cloudy","0-50","structure"
"1508",2019,"May",2019-05-29,1899-12-31 09:28:00,1,"Morning",6,"Pigeon","Rock Dove","Harassment Shooting",0,"Partly cloudy","0-50","structure"
"1509",2019,"May",2019-05-29,1899-12-31 15:06:00,1,"Afternoon",1,"Pigeon","Rock Dove","Hand Caught (killed)",1,"Partly cloudy","0-50","asphalt/concrete"
"1510",2019,"May",2019-05-30,1899-12-31 06:43:00,1,"Morning",2,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","0-50","short grass"
"1511",2019,"May",2019-05-30,1899-12-31 07:10:00,1,"Morning",8,"Swallow spp.","Cliff Swallow","Observed",0,"Partly cloudy","0-50","taxiway"
"1512",2019,"May",2019-05-30,1899-12-31 07:17:00,1,"Morning",4,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","structure"
"1513",2019,"May",2019-05-30,1899-12-31 07:08:00,1,"Morning",35,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","taxiway"
"1514",2019,"May",2019-05-30,1899-12-31 07:21:00,1,"Morning",2,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","structure"
"1515",2019,"May",2019-05-30,1899-12-31 07:02:00,1,"Morning",20,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
"1516",2019,"May",2019-05-30,1899-12-31 07:32:00,1,"Morning",2,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
