"year","month","date","time","arrival","time_of_day","count","guild","species","action","num_destroyed","weather","altitude","cover_type"
2019,"May",2019-05-29,1899-12-31 06:47:00,1,"Morning",32,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","runway"
2019,"May",2019-05-29,1899-12-31 06:34:00,1,"Morning",24,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","short grass"
2019,"May",2019-05-29,1899-12-31 09:12:00,1,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-29,1899-12-31 09:12:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-29,1899-12-31 09:12:00,1,"Morning",5,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","short grass"
2019,"May",2019-05-29,1899-12-31 08:37:00,1,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-29,1899-12-31 08:37:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-29,1899-12-31 08:37:00,1,"Morning",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-29,1899-12-31 09:28:00,1,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Partly cloudy","0-50","structure"
2019,"May",2019-05-29,1899-12-31 12:52:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-29,1899-12-31 12:52:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-29,1899-12-31 12:52:00,1,"Afternoon",10,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-29,1899-12-31 09:28:00,1,"Morning",1,"Pigeon","Rock Dove","Shooting",1,"Partly cloudy","0-50","structure"
2019,"May",2019-05-29,1899-12-31 09:28:00,1,"Morning",6,"Pigeon","Rock Dove","Harassment Shooting",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-29,1899-12-31 15:06:00,1,"Afternoon",1,"Pigeon","Rock Dove","Hand Caught (killed)",1,"Partly cloudy","0-50","asphalt/concrete"
2019,"May",2019-05-30,1899-12-31 06:43:00,1,"Morning",2,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","0-50","short grass"
2019,"May",2019-05-30,1899-12-31 07:10:00,1,"Morning",8,"Swallow spp.","Cliff Swallow","Observed",0,"Partly cloudy","0-50","taxiway"
2019,"May",2019-05-30,1899-12-31 07:17:00,1,"Morning",4,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 07:08:00,1,"Morning",35,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","taxiway"
2019,"May",2019-05-30,1899-12-31 07:21:00,1,"Morning",2,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 07:02:00,1,"Morning",20,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
2019,"May",2019-05-30,1899-12-31 07:32:00,1,"Morning",2,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
2019,"May",2019-05-30,1899-12-31 08:13:00,1,"Morning",4,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","gravel"
2019,"May",2019-05-30,1899-12-31 08:13:00,1,"Morning",2,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","gravel"
2019,"May",2019-05-30,1899-12-31 08:13:00,1,"Morning",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","gravel"
2019,"May",2019-05-30,1899-12-31 13:41:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 13:41:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 13:41:00,1,"Afternoon",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","51-100","structure"
2019,"May",2019-05-30,1899-12-31 11:56:00,1,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 11:56:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 11:56:00,1,"Morning",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 12:33:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 12:33:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 12:33:00,1,"Afternoon",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","gravel"
2019,"May",2019-05-30,1899-12-31 13:28:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Shooting",1,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 13:28:00,1,"Afternoon",11,"Gull spp.","Mew Gull","Harassment Shooting",0,"Partly cloudy","0-50","gravel"
2019,"May",2019-05-30,1899-12-31 12:45:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 12:45:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 12:45:00,1,"Afternoon",4,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 11:08:00,1,"Morning",2,"Pigeon","Rock Dove","Hand Caught (killed)",2,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 11:08:00,1,"Morning",1,"Pigeon","Rock Dove","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"May",2019-05-30,1899-12-31 11:08:00,1,"Morning",1,"Pigeon","Rock Dove","Nest Removal",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-01,1899-12-31 06:49:00,NA,"Morning",6,"Swallow spp.","Cliff Swallow","Observed",0,"Partly cloudy","0-50","taxiway"
2019,"June",2019-06-01,1899-12-31 06:43:00,NA,"Morning",16,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2019,"June",2019-06-04,1899-12-31 07:12:00,NA,"Morning",4,"Raven","Common Raven","Vehicle Hazed",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 07:58:00,NA,"Morning",2,"Raven","Common Raven","Pyrotechnics",0,"Clear","0-50","short grass"
2019,"June",2019-06-04,1899-12-31 09:50:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 09:50:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 09:50:00,NA,"Morning",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","short grass"
2019,"June",2019-06-04,1899-12-31 13:38:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 13:38:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 13:38:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 14:25:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 14:25:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 14:25:00,NA,"Afternoon",10,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 10:23:00,NA,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 10:23:00,NA,"Morning",11,"Gull spp.","Mew Gull","Harassment Shooting",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 12:53:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 12:53:00,NA,"Afternoon",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 13:08:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 13:08:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 13:08:00,NA,"Afternoon",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 13:26:00,NA,"Afternoon",5,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 13:26:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 13:26:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Shooting",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 13:26:00,NA,"Afternoon",12,"Gull spp.","Mew Gull","Harassment Shooting",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 12:15:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 12:15:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 12:15:00,NA,"Afternoon",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","asphalt/concrete"
2019,"June",2019-06-04,1899-12-31 09:03:00,NA,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 09:03:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 09:03:00,NA,"Morning",4,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","asphalt/concrete"
2019,"June",2019-06-04,1899-12-31 08:16:00,NA,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 08:16:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 08:16:00,NA,"Morning",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 08:08:00,NA,"Morning",1,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Clear","0-50","structure"
2019,"June",2019-06-04,1899-12-31 13:26:00,NA,"Afternoon",2,"Pigeon","Rock Dove","Harassment Shooting",0,"Clear","0-50","structure"
2019,"June",2019-06-05,1899-12-31 07:42:00,NA,"Morning",4,"Duck spp.","American Wigeon","Pyrotechnics",0,"Cloudy","0-50","Small water body"
2019,"June",2019-06-05,1899-12-31 06:59:00,NA,"Morning",8,"Swallow spp.","Cliff Swallow","Pyrotechnics",0,"Cloudy","0-50","taxiway"
2019,"June",2019-06-05,1899-12-31 07:42:00,NA,"Morning",4,"Duck spp.","Greater Scaup","Pyrotechnics",0,"Cloudy","0-50","Small water body"
2019,"June",2019-06-05,1899-12-31 06:59:00,NA,"Morning",15,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","taxiway"
2019,"June",2019-06-05,1899-12-31 07:42:00,NA,"Morning",6,"Duck spp.","Mallard","Pyrotechnics",0,"Cloudy","0-50","Small water body"
2019,"June",2019-06-05,1899-12-31 10:35:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy","0-50","structure"
2019,"June",2019-06-05,1899-12-31 10:35:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy","0-50","structure"
2019,"June",2019-06-05,1899-12-31 10:35:00,NA,"Morning",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Cloudy","0-50","gravel"
2019,"June",2019-06-05,1899-12-31 07:06:00,NA,"Morning",3,"Gull spp.","Mew Gull","Pyrotechnics",0,"Cloudy","0-50","short grass"
2019,"June",2019-06-05,1899-12-31 08:54:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy","0-50","structure"
2019,"June",2019-06-05,1899-12-31 08:54:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy","0-50","structure"
2019,"June",2019-06-05,1899-12-31 08:54:00,NA,"Morning",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Cloudy","0-50","structure"
2019,"June",2019-06-05,1899-12-31 07:42:00,NA,"Morning",4,"Duck spp.","Northern Shoveler","Pyrotechnics",0,"Cloudy","0-50","Small water body"
2019,"June",2019-06-06,1899-12-31 07:10:00,NA,"Morning",5,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","runway"
2019,"June",2019-06-06,1899-12-31 10:36:00,NA,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 10:36:00,NA,"Morning",5,"Gull spp.","Mew Gull","Harassment Shooting",0,"Cloudy","0-50","short grass"
2019,"June",2019-06-06,1899-12-31 10:10:00,NA,"Morning",6,"Gull spp.","Mew Gull","Harassment Shooting",0,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 11:32:00,NA,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 11:32:00,NA,"Morning",3,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 11:32:00,NA,"Morning",1,"Gull spp.","Mew Gull","Hand Caught (killed)",1,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 11:32:00,NA,"Morning",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 13:42:00,NA,"Afternoon",6,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 14:34:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 14:34:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 14:34:00,NA,"Afternoon",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Cloudy","0-50","asphalt/concrete"
2019,"June",2019-06-06,1899-12-31 11:42:00,NA,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 11:42:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 11:42:00,NA,"Morning",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 11:02:00,NA,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 11:02:00,NA,"Morning",16,"Gull spp.","Mew Gull","Harassment Shooting",0,"Cloudy","0-50","asphalt/concrete"
2019,"June",2019-06-06,1899-12-31 07:10:00,NA,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Cloudy","0-50","runway"
2019,"June",2019-06-06,1899-12-31 07:30:00,NA,"Morning",2,"Gull spp.","Mew Gull","Harassment Shooting",0,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 10:10:00,NA,"Morning",1,"Pigeon","Rock Dove","Shooting",1,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 10:10:00,NA,"Morning",10,"Pigeon","Rock Dove","Harassment Shooting",0,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 13:42:00,NA,"Afternoon",1,"Pigeon","Rock Dove","Shooting",1,"Cloudy","0-50","structure"
2019,"June",2019-06-06,1899-12-31 13:42:00,NA,"Afternoon",2,"Pigeon","Rock Dove","Harassment Shooting",0,"Cloudy","0-50","structure"
2019,"June",2019-06-10,1899-12-31 12:52:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-10,1899-12-31 12:52:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-10,1899-12-31 13:20:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-10,1899-12-31 13:20:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-10,1899-12-31 13:20:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-10,1899-12-31 13:20:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Hand Caught (killed)",1,"Partly cloudy",NA,"structure"
2019,"June",2019-06-10,1899-12-31 10:45:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-10,1899-12-31 10:45:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-10,1899-12-31 10:45:00,NA,"Morning",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-10,1899-12-31 11:30:00,NA,"Morning",2,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-10,1899-12-31 11:30:00,NA,"Morning",6,"Gull spp.","Mew Gull","Hand Caught (killed)",6,"Partly cloudy",NA,"structure"
2019,"June",2019-06-10,1899-12-31 11:30:00,NA,"Morning",12,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-10,1899-12-31 15:17:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-10,1899-12-31 15:17:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-10,1899-12-31 15:17:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-11,1899-12-31 14:35:00,NA,"Afternoon",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Cloudy","51-100","structure"
2019,"June",2019-06-11,1899-12-31 14:35:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy",NA,"structure"
2019,"June",2019-06-11,1899-12-31 14:35:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
2019,"June",2019-06-11,1899-12-31 10:44:00,NA,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Cloudy",NA,"structure"
2019,"June",2019-06-11,1899-12-31 10:45:00,NA,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Cloudy",NA,"structure"
2019,"June",2019-06-11,1899-12-31 10:45:00,NA,"Morning",3,"Gull spp.","Mew Gull","Harassment Shooting",0,"Cloudy","0-50","structure"
2019,"June",2019-06-11,1899-12-31 09:45:00,NA,"Morning",12,"Gull spp.","Mew Gull","Physical Harassment",0,"Cloudy","0-50","structure"
2019,"June",2019-06-11,1899-12-31 09:45:00,NA,"Morning",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
2019,"June",2019-06-11,1899-12-31 09:45:00,NA,"Morning",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"asphalt/concrete"
2019,"June",2019-06-11,1899-12-31 08:44:00,NA,"Morning",7,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Cloudy","51-100","taxiway"
2019,"June",2019-06-12,1899-12-31 07:21:00,NA,"Morning",15,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","51-100","taxiway"
2019,"June",2019-06-12,1899-12-31 14:38:00,NA,"Afternoon",1,"Swallow spp.","Cliff Swallow","Public Relations",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-12,1899-12-31 15:45:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Hand Caught (killed)",3,"Partly cloudy",NA,"structure"
2019,"June",2019-06-12,1899-12-31 15:45:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-12,1899-12-31 15:45:00,NA,"Afternoon",4,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-12,1899-12-31 14:28:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-12,1899-12-31 14:28:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-12,1899-12-31 14:28:00,NA,"Afternoon",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-12,1899-12-31 07:10:00,NA,"Morning",1,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
2019,"June",2019-06-12,1899-12-31 11:40:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-12,1899-12-31 11:40:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-12,1899-12-31 11:40:00,NA,"Morning",4,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-12,1899-12-31 14:48:00,NA,"Afternoon",1,"Raptor","Osprey","Public Relations",0,"Partly cloudy",NA,"river"
2019,"June",2019-06-12,1899-12-31 07:17:00,NA,"Morning",2,"Shorebird","Semipalmated Plover","Vehicle Hazed",0,"Partly cloudy",NA,"taxiway"
2019,"June",2019-06-12,1899-12-31 11:30:00,NA,"Morning",2,"Swallow spp.","Violet-green Swallow","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-12,1899-12-31 11:30:00,NA,"Morning",4,"Swallow spp.","Violet-green Swallow","Egg Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-12,1899-12-31 11:30:00,NA,"Morning",1,"Swallow spp.","Violet-green Swallow","Nest Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-13,1899-12-31 07:44:00,NA,"Morning",12,"Swallow spp.","Cliff Swallow","Vehicle Hazed",0,"Partly cloudy","0-50","taxiway"
2019,"June",2019-06-13,1899-12-31 08:20:00,NA,"Morning",9,"Duck spp.","Common Goldeneye","Observed",0,"Partly cloudy",NA,"Small water body"
2019,"June",2019-06-13,1899-12-31 09:45:00,NA,"Morning",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-13,1899-12-31 09:47:00,NA,"Morning",1,"Gull spp.","Mew Gull","Harassment Shooting",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-13,1899-12-31 09:30:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-13,1899-12-31 09:30:00,NA,"Morning",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-13,1899-12-31 09:05:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-13,1899-12-31 09:05:00,NA,"Morning",4,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-13,1899-12-31 11:30:00,NA,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-13,1899-12-31 11:30:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2019,"June",2019-06-13,1899-12-31 11:30:00,NA,"Morning",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","0-50","structure"
2019,"June",2019-06-13,1899-12-31 07:12:00,NA,"Morning",10,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2019,"June",2019-06-13,1899-12-31 07:07:00,NA,"Morning",10,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2019,"June",2019-06-13,1899-12-31 07:33:00,NA,"Morning",3,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","51-100","taxiway"
2019,"June",2019-06-13,1899-12-31 08:10:00,NA,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Partly cloudy",NA,"structure"
2019,"June",2019-06-13,1899-12-31 08:10:00,NA,"Morning",13,"Gull spp.","Mew Gull","Harassment Shooting",0,"Partly cloudy","51-100","structure"
2019,"June",2019-06-14,1899-12-31 12:43:00,NA,"Afternoon",8,"Goose spp.","Canada Goose","Observed",0,"Partly cloudy",NA,"Large water body"
2019,"June",2019-06-14,1899-12-31 12:43:00,NA,"Afternoon",3,"Duck spp.","Canvasback","Observed",0,"Partly cloudy",NA,"Large water body"
2019,"June",2019-06-14,1899-12-31 07:15:00,NA,"Morning",52,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","51-100","runway"
2019,"June",2019-06-14,1899-12-31 07:21:00,NA,"Morning",28,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","51-100","taxiway"
2019,"June",2019-06-14,1899-12-31 07:30:00,NA,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","51-100","taxiway"
2019,"June",2019-06-14,1899-12-31 07:26:00,NA,"Morning",7,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","51-100","short grass"
2019,"June",2019-06-17,1899-12-31 10:00:00,NA,"Morning",1,"Raptor","Bald Eagle","Observed",0,"Partly cloudy","1451-1500","structure"
2019,"June",2019-06-17,1899-12-31 11:30:00,NA,"Morning",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Partly cloudy","51-100","structure"
2019,"June",2019-06-17,1899-12-31 11:30:00,NA,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
